audited_outcome,test_prompt,reason,dataset,examples,repo_name,verdict,case_score,evidence_strength,evidence,result_file,row_index,property_index
,Accuracy should be deterministic (same value) when running the model evaluation multiple times without retraining.,"The notebook does NOT produce deterministic accuracy when run multiple times. There are multiple sources of non-determinism: (1) No random seed is set anywhere in the notebook (no torch.manual_seed, np.random.seed, or random.seed). (2) Weight initialization uses PyTorch's random normal distribution `m.weight.data.normal_(0,1)` without seeding, producing different random weights each run. (3) Data preprocessing uses `random.choice(unique_embarked)` (Cell 18) for Embarked imputation without seeding. (4) No `model.eval()` is called before inference, meaning `nn.Dropout(0.1)` layers remain stochastic during evaluation. These factors ensure that model evaluation accuracy will vary between runs.",titanic,0,praneethallidona,FAIL,0.95,0.92,"- [/kaggle/repo/titanic-classification-with-ensembling/titanic-classification-with-ensembling.ipynb:18] Cell 18 uses `random.choice(unique_embarked)` for filling missing Embarked values with no seed set.
- [/kaggle/repo/titanic-classification-with-ensembling/titanic-classification-with-ensembling.ipynb:55] Cell 55 initializes model weights using `m.weight.data.normal_(0,1)` which uses PyTorch's unseeded random number generator.
- [/kaggle/repo/titanic-classification-with-ensembling/titanic-classification-with-ensembling.ipynb:45-49] Cells 45, 47, 49 define CatNet, NumNet, and EnsembleNet models that all include `nn.Dropout(0.1)` layers.
- [/kaggle/repo/titanic-classification-with-ensembling/titanic-classification-with-ensembling.ipynb] No `torch.manual_seed()`, `np.random.seed()`, `random.seed()`, or `model.eval()` calls anywhere in the notebook. The grep search for these patterns returned empty results.
- [/kaggle/repo/titanic-classification-with-ensembling/titanic-classification-with-ensembling.ipynb:62] While `train_test_split` uses `random_state=48` for initial split, the training loop (Cell 65) uses `random_state=i+48` per epoch, but the non-deterministic weight initialization still causes divergent training trajectories.",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,29,12
,"Code does not use explicit loops or Python control flow when matrix operations could have been used to implement the exact same operation more efficiently. If this property is not satisfied, show the matrix operations which should replace the raw Python logic.","The repository contains multiple clear violations of the property. In the CatNet model (Cell 45) and EnsembleNet model (Cell 49), the forward pass uses an explicit Python for-loop (`for i,e in enumerate(self.embeddings)`) to look up embeddings for each categorical feature column separately and then concatenates results. This could be replaced by a combined matrix-based embedding lookup using `torch.nn.functional.embedding` with a stacked embedding matrix and offset indices, or a single multi-dimensional embedding layer. Additionally, Cell 72 uses explicit Python control flow (`if num_pred==0:` / `else:`) to accumulate predictions across 100 inference passes, followed by scalar division — this is directly replaceable by `torch.stack(all_preds).mean(dim=0)`. These are not architectural necessities but rather coding choices where equivalent matrix/tensor operations exist.",titanic,0,praneethallidona,FAIL,0.85,0.88,"The notebook file `/kaggle/repo/titanic-classification-with-ensembling/titanic-classification-with-ensembling.ipynb` contains the following violations:

1. **Cell 45 (CatNet forward method, lines 15-18)**: The forward pass loops over embedding layers:
   ```python
   def forward(self,categorical):
       embeddings=[]
       for i,e in enumerate(self.embeddings):
           embeddings.append(e(categorical[:,i]))
       x=torch.cat(embeddings,1)
   ```
   This can be replaced by a combined embedding matrix approach: stacking all embedding weights and using offset-based batch indexing with `torch.nn.functional.embedding`, which would eliminate the for-loop and use a single matrix gather operation.

2. **Cell 49 (EnsembleNet forward method, lines 15-18)**: Identical pattern:
   ```python
   def forward(self,categorical_features,model1out,model2out,numerical_features):
       embeddings=[]
       for i,e in enumerate(self.embeddings):
           embeddings.append(e(categorical_features[:,i]))
       x=torch.cat(embeddings,1)
   ```
   Same replacement as Cell 45.

3. **Cell 72 (Test prediction averaging, lines 16-21)**: Uses if/else control flow for accumulation:
   ```python
   for i in range(1,100):
       # model inference
       if num_pred==0:
           pred=Y_test_ensemble[:,0].clone().detach()
           num_pred+=1
       else:
           pred+=Y_test_ensemble[:,0].clone().detach()
           num_pred+=1
   pred/=num_pred
   ```
   This can be replaced by collecting predictions in a list and using `torch.mean(torch.stack(all_preds), dim=0)`.

4. **Cell 29 (Label encoding, lines 2-4)**: Iterates over categorical columns:
   ```python
   for cat_col in cat_features:
       train_data_df[cat_col]=label_encoder.fit_transform(train_data_df[cat_col])
   ```
   This can be vectorized using `train_data_df[cat_features].apply(label_encoder.fit_transform)` or numpy-based batch transform.

Detailed analysis saved at `/evidence/artifacts/analysis.md`.",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,29,15
,"Model and inputs are consistently moved to one device; no implicit CPU<->GPU transfers; dtype policy (e.g., fp32/bf16) is applied consistently.","The repository violates the property that model and inputs should be consistently moved to one device with no implicit CPU<->GPU transfers. There are multiple inconsistencies: (1) The model is moved to the correct device using `net.to(device)` (Cell 32: `/kaggle/repo/fc-network/fc-network.ipynb:32`), but all data tensor transfers use hardcoded `.cuda()` instead of the `device` variable. This is in `train_step` (Cell 28: `inputs, labels = inputs.cuda(), labels.cuda()`), `val_step` (Cell 29: `inputs, labels = inputs.cuda(), labels.cuda()`), and `predict` (Cell 40: `inputs = inputs.cuda()`). The `device` variable defined in Cell 25 is never passed to these functions nor used for data transfers. If CUDA is not available, `.cuda()` will raise a RuntimeError, making the code non-functional on CPU-only systems. (2) In the `predict` function (Cell 40), outputs are moved back to CPU with `.cpu()`, but in `train_step` and `val_step` there is no corresponding `.cpu()` call on outputs, creating inconsistent device management patterns. (3) Additionally, the `predict` function has an inconsistency where the `labels` tensor is initialized on CPU (`labels = torch.tensor([])`) and then concatenated with GPU tensors (after `.cpu()`), but this mixed-device concatenation is fragile and not consistent with a unified device policy. For dtype policy, the code consistently uses `torch.float32` everywhere (Cells 18 and 37), which is consistent, but the device management is fundamentally broken.",titanic,0,ramzesii,FAIL,0.95,0.95,"1. [/kaggle/repo/fc-network/fc-network.ipynb:25] - Device variable defined as `device = ""cuda"" if torch.cuda.is_available() else ""cpu""`. This variable is defined but never used for data transfers.
2. [/kaggle/repo/fc-network/fc-network.ipynb:28] - `train_step` function uses hardcoded `.cuda()` for inputs and labels: `inputs, labels = inputs.cuda(), labels.cuda()`. The `device` variable is not used, and `.cuda()` will fail if no GPU is available.
3. [/kaggle/repo/fc-network/fc-network.ipynb:29] - `val_step` function also uses hardcoded `.cuda()`: `inputs, labels = inputs.cuda(), labels.cuda()`. Same issue as train_step.
4. [/kaggle/repo/fc-network/fc-network.ipynb:32] - Model is correctly moved: `net = net.to(device)`. However, this is inconsistent with data transfer methods.
5. [/kaggle/repo/fc-network/fc-network.ipynb:40] - `predict` function uses hardcoded `.cuda()` for inputs and `.cpu()` for outputs, further inconsistent with the `device` variable pattern.
6. [/kaggle/repo/fc-network/fc-network.ipynb:18] - Datasets create tensors with `dtype=torch.float32`, which is consistent across the codebase.
7. [/kaggle/repo/fc-network/fc-network.ipynb:37] - Test dataloader also uses `dtype=torch.float32`, consistent with training data.
8. [/kaggle/repo/fc-network/kernel-metadata.json] - Kernel metadata shows `enable_gpu: true` and `machine_shape: Gpu`, meaning GPU is available. However, the property requires consistent device management regardless of environment.",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,30,13
,Training dataloader shuffles or training dataset is shuffled for training; val/test do not shuffle.,"The repository's training code does NOT shuffle the training dataset. The notebook explicitly states it does not use any data loading frameworks. The training loop (Cell 83: `train_model`, Cell 80: `one_epoch`) processes the entire training set at once in each epoch with `calc_loss(coeffs, trn_indep, trn_dep)` - there is no per-epoch shuffling, no batching, and no DataLoader with shuffle=True. While `RandomSplitter(seed=42)` (Cell 72) creates random splits between training and validation, this is a one-time split operation that determines which rows belong to each set, not a training-time shuffling mechanism. The training data order is fixed across all epochs. The validation set uses `val_split` indices and the test set is read separately from test.csv, neither being shuffled for evaluation. Therefore, the property ""Training dataloader shuffles or training dataset is shuffled for training"" is violated.",titanic,0,snjysbu,FAIL,0.95,0.95,"**

1. **No DataLoader**: The notebook explicitly states it does not use ""any pre-built architecture, or optimizers, or data loading frameworks, etc."" (Cell 2). There is no `DataLoader` or any form of data loading wrapper.

2. **No training-time shuffling**: The training loop (`train_model` in Cell 83, `one_epoch` in Cell 80) processes the ENTIRE training set at once in each epoch. There is no per-epoch shuffling, no batching, no random permutation within the training loop.

3. **RandomSplitter behavior**: `RandomSplitter(seed=42)` (Cell 72) creates random index splits using `torch.randperm()`. This gives the training data a random order, but this is a one-time split operation - not shuffling ""for training"" in the sense of re-shuffling before each epoch.

4. **Val/test not shuffled**: The validation set uses `val_split` indices and the test set is read from a separate CSV file. Neither is shuffled during evaluation.

The test case requires: ""Training dataloader shuffles or training dataset is shuffled for training""

- There is no training dataloader
- The training dataset is NOT shuffled during training (no per-epoch shuffle, no batch-level shuffle)
- RandomSplitter randomizes which rows go to train vs val, but does not constitute ""shuffling for training""

**VERDICT: FAIL** - The repository does not satisfy the property. Training data is processed in a fixed order across all epochs without any shuffling mechanism.



VERDICT: FAIL
CASE_SCORE: 0.95
EVIDENCE_STRENGTH: 0.95
REASON: The repository's training code does NOT shuffle the training dataset. The notebook explicitly states it does not use any data loading frameworks. The training loop (Cell 83: `train_model`, Cell 80: `one_epoch`) processes the entire training set at once in each epoch with `calc_loss(coeffs, trn_indep, trn_dep)` - there is no per-epoch shuffling, no batching, and no DataLoader with shuffle=True. While `RandomSplitter(seed=42)` (Cell 72) creates random splits between training and validation, this is a one-time split operation that determines which rows belong to each set, not a training-time shuffling mechanism. The training data order is fixed across all epochs. The validation set uses `val_split` indices and the test set is read separately from test.csv, neither being shuffled for evaluation. Therefore, the property ""Training dataloader shuffles or training dataset is shuffled for training"" is violated.
EVIDENCE: [/kaggle/repo/fastai-lesson-5-linear-model-and-neural-net/fastai-lesson-5-linear-model-and-neural-net.ipynb:2] - Notebook states it does not use ""any pre-built architecture, or optimizers, or data loading frameworks, etc.""; [/kaggle/repo/fastai-lesson-5-linear-model-and-neural-net/fastai-lesson-5-linear-model-and-neural-net.ipynb:72] - Uses `RandomSplitter(seed=42)` for train/val split, which creates random index subsets but does not shuffle per epoch; [/kaggle/repo/fastai-lesson-5-linear-model-and-neural-net/fastai-lesson-5-linear-model-and-neural-net.ipynb:80] - `one_epoch` function processes entire `trn_indep, trn_dep` at once with no shuffling; [/kaggle/repo/fastai-lesson-5-linear-model-and-neural-net/fastai-lesson-5-linear-model-and-neural-net.ipynb:83] - `train_model` loops over epochs calling `one_epoch` with fixed data order, no per-epoch shuffle; [/kaggle/repo/fastai-lesson-5-linear-model-and-neural-net/fastai-lesson-5-linear-model-and-neural-net.ipynb:55] - `calc_loss` computes loss on all data at once with `.mean()`, no batching; [/kaggle/repo/fastai-lesson-5-linear-model-and-neural-net/fastai-lesson-5-linear-model-and-neural-net.ipynb:96] - `acc` function evaluates on `val_indep` without shuffling; [/kaggle/repo/fastai-lesson-5-linear-model-and-neural-net/fastai-lesson-5-linear-model-and-neural-net.ipynb:113] - Test set read from `test.csv` without any shuffling. Comprehensive search confirmed no `shuffle`, `DataLoader`, `batch`, `randperm` (outside RandomSplitter), or any shuffling patterns exist in the code cells.",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,32,11
,The model can overfit a single (or tiny) batch to near-zero loss.,"The repository's model training code does NOT support overfitting a single or tiny batch to near-zero loss. The `train_model` function (cell 84) is hardcoded to use global variables `trn_indep` and `trn_dep` which contain the full training set (~713 samples). There is no batch size parameter, no mini-batch training loop, and no mechanism to pass a custom small batch for training. The `one_epoch` function (cell 81) references these global variables directly, making it impossible to train on a different-sized batch without modifying the code. While the deep network architecture has sufficient capacity to overfit a tiny batch, the training pipeline as written always uses the entire dataset, making this test property unfulfilled.",titanic,0,spyrospolemis,FAIL,0.85,0.85,"[/kaggle/repo/prac6-task-1/prac6-task-1.ipynb:84] (train_model function uses global trn_indep, trn_dep without any batch size parameter), [/kaggle/repo/prac6-task-1/prac6-task-1.ipynb:81] (one_epoch function references trn_indep, trn_dep directly without batch slicing), [/kaggle/repo/prac6-task-1/prac6-task-1.ipynb:78] (trn_indep, trn_dep are defined as the full training split with ~713 samples)",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,33,9
,Training dataloader shuffles or training dataset is shuffled for training; val/test do not shuffle.,"The repository does NOT shuffle the training dataset during training. The code uses manual tensor operations with no DataLoader, no batching, and no shuffling mechanism. The training loop in the `one_epoch` function (Cell 76) processes the entire `trn_indep` and `trn_dep` tensors in their original CSV order every epoch, without any shuffling. The only randomness comes from `RandomSplitter(seed=42)` (Cell 71) which performs a one-time random split of the dataset at the beginning — this is not equivalent to shuffling during training. The test data is also not shuffled (as expected), but the training data equally lacks any shuffle mechanism. Therefore, the condition that 'training dataloader shuffles or training dataset is shuffled for training' is NOT satisfied.",titanic,0,vanyqii,FAIL,0.95,0.9,"[/kaggle/repo/linear-model-and-neural-net-from-scratch/linear-model-and-neural-net-from-scratch.ipynb:71-79] - Contains the data loading (Cell 7: pd.read_csv), the RandomSplitter for train/val split (Cell 71), and the training loop (Cells 76, 79). The one_epoch function (Cell 76) computes loss on the entire training set without any shuffling: `loss = calc_loss(coeffs, trn_indep, trn_dep)`. No DataLoader, no batch iteration, no shuffle parameter anywhere. torch.manual_seed is used only for weight initialization, not data shuffling.",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,37,11
,Accuracy should be deterministic (same value) when running the model evaluation multiple times without retraining.,"The repository does NOT demonstrate deterministic accuracy when running model evaluation multiple times without retraining. The notebook contains two neural network models (a 3-layer fully connected model and a GraphSAGE model) that are trained via backpropagation with Adam optimizer. Neither model has any random seed set (no `torch.manual_seed`, `np.random.seed`, or any seeding mechanism) before model initialization or training. Neural network weight initialization is randomized by default, and Adam optimizer's behavior can also vary across runs due to floating-point non-determinism. Additionally, the sklearn RandomForest model is wrapped in GridSearchCV (cell 105) without a `random_state` parameter, meaning the cross-validation splits are also non-deterministic. While SMOTE and train_test_split have `random_state=42`, this does not address the randomness in the neural network training or the GridSearchCV cross-validation. Without setting random seeds before model initialization and training, the model weights will differ between runs, leading to potentially different evaluation accuracy values.",titanic,0,yawong1983,FAIL,0.92,0.88,"- [titanic-ml-dl-gnn-val-accuracy-0-86.ipynb] Cells 114-117: The deep learning training function `training()` creates a `Model2()` without any random seed set. PyTorch weight initialization is random by default. No `torch.manual_seed()` is called before or during training.
- [titanic-ml-dl-gnn-val-accuracy-0-86.ipynb] Cells 127, 132-134: The GraphSAGE model is created with `GraphSAGE(in_feats, hidden_feats, num_classes, 0)` without any random seed set. No `torch.manual_seed()` is called before model initialization. Training runs for 2000 epochs with Adam optimizer.
- [titanic-ml-dl-gnn-val-accuracy-0-86.ipynb] Cell 105: GridSearchCV for RandomForest is created with default parameters - no `random_state` is set, meaning the 5-fold cross-validation splits are non-deterministic.
- [titanic-ml-dl-gnn-val-accuracy-0-86.ipynb] No occurrence of `torch.manual_seed`, `np.random.seed`, or `random.seed` anywhere in the notebook. Only `random_state=42` appears for SMOTE (cell 97) and train_test_split (cell 103), which do not address model training randomness.",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,44,12
,Randomizing the labels results in accuracy dropping to be near a random guessing baseline (may not be 0.5 if the data is imbalanced) on a validation set.,"The test case requires evidence that randomizing labels results in accuracy dropping to near a random guessing baseline on a validation set. After thoroughly examining the repository (a single Jupyter notebook implementing a linear model and neural network for the Titanic competition), there is absolutely no code or mention of label randomization. The notebook has a validation set (cells 72-78) and an accuracy function `acc(coeffs)` (cell 97), but it never tests what happens when labels are randomized, shuffled, or permuted. All uses of ""random"" in the notebook refer to random initialization of model weights via `torch.rand()`, not label randomization. There are no calls to `np.random`, `torch.randperm`, or any label-swapping operations. The property is simply not implemented or tested in this repository.",titanic,0,zhihaotang615,FAIL,0.95,0.95,"[/kaggle/repo/fastai-lesson-5-linear-model-and-neural-net/fastai-lesson-5-linear-model-and-neural-net.ipynb:1-170] - Complete notebook examined with no label randomization code found; all `torch.rand` calls (cells 42, 82, 135, 144, 157) are for weight initialization only; the `acc` function (cell 97) is defined but never used to evaluate randomized-label accuracy; no permutations, shuffles, or noise injection of labels exists anywhere in the 27,514 characters of notebook content.",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,48,7
,"Model and inputs are consistently moved to one device; no implicit CPU<->GPU transfers; dtype policy (e.g., fp32/bf16) is applied consistently.","The repository FAILS the test case on two of three requirements. 1) Model and inputs are NOT consistently moved to one device: No explicit device placement (no `tf.device()`, no `tf.config.set_visible_devices()`, no `model.to(device)`, no `model.cuda()`, no `torch.device`) exists anywhere in the notebook. The TensorFlow Keras Sequential model (created in cell 17) is left on default placement while inputs are numpy arrays on CPU, causing implicit device transfers. 2) Implicit CPU<->GPU transfers ARE present: The DQN agent's `train_on_batch(states, q_target)` and `.predict()` calls receive numpy arrays while the model may reside on GPU (kernel has `enable_gpu: true`), causing TensorFlow to implicitly transfer data between CPU and GPU during every training and inference call. 3) Dtype policy is partially applied: Images are consistently cast to `tf.float32` (cell 2 `parse_image`, cell 11 `gaussian_kernel_3ch`), but there is no broader dtype policy for model weights or mixed precision training.",diabetic,0,gialongphm,FAIL,0.85,0.85,"[/kaggle/repo/datnfin/datnfin.ipynb:17] - DQN agent cell creates TensorFlow Keras Sequential model with `create_q_network()` that has no `.to(device)` or `.cuda()` call. The `RetinopathyEnv.get_state()` loads images via `tf.keras.preprocessing.image.load_img` and `tf.keras.preprocessing.image.img_to_array` producing numpy arrays. The `replay()` method calls `np.array()` to create states/next_states and passes them to `self.q_network.train_on_batch(states, q_target)` and `self.target_network.predict(next_states, verbose=0)` - numpy arrays to potentially GPU-resident model. [/kaggle/repo/datnfin/datnfin.ipynb:17] - `agent.act()` calls `self.q_network.predict(state[np.newaxis], verbose=0)` with numpy input. [/kaggle/repo/datnfin/datnfin.ipynb:2] - `parse_image` function casts images to `tf.float32` via `tf.cast(image, tf.float32)`. [/kaggle/repo/datnfin/datnfin.ipynb:11] - `gaussian_kernel_3ch` uses `dtype=tf.float32` for kernel tensors. [/kaggle/repo/datnfin/kernel-metadata.json] - Shows `enable_gpu: true` confirming GPU is available but no code leverages it explicitly. No `tf.config`, `tf.device`, `tf.distribute`, `mixed_precision`, `autocast`, or `dtype_policy` code patterns found anywhere in the notebook.",results\kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,5,13
,Randomizing the labels results in accuracy dropping to be near a random guessing baseline (may not be 0.5 if the data is imbalanced) on a validation set.,"The test case requires that randomizing labels results in accuracy dropping to near a random guessing baseline on a validation set. The repository contains a Keras/PyTorch deep learning notebook for diabetic retinopathy detection that trains a MobileNetV2 model and generates predictions for submission. However, the notebook does NOT contain any label randomization logic (no `np.random`, `torch.manual_seed`, `random.shuffle` applied to labels, no permutation of labels) and does NOT compute or report any validation accuracy that would compare against randomized-labels baseline. The only evaluation is a prediction submission without any accuracy metric. There is no code path that randomizes labels and evaluates accuracy, so the property is not satisfied.",diabetic,0,hodajaouhari,FAIL,0.95,0.95,"[/kaggle/repo/nootbook-cham-dl/nootbook-cham-dl.ipynb:1-14] — The notebook contains 4 code cells and 1 markdown cell. Cell 1 trains a MobileNetV2 model with no label randomization. Cell 2 loads the model and prepares test data with hardcoded labels `[0]*len(paths_test)`. Cell 3 generates predictions for submission. Cell 4 prints the submission. No cell contains: (a) label randomization/permutation code, (b) validation accuracy computation, or (c) any comparison between normal and randomized-label accuracy. The only `shuffle` occurrences are in DataLoader settings for training batch shuffling (Cell 1, `shuffle=True`) and test (Cell 2, `shuffle=False`), which do not randomize labels.",results\kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,6,7
,The model can overfit a single (or tiny) batch to near-zero loss.,"The repository contains a single Jupyter notebook (`clip-test.ipynb`) that implements only inference (evaluation), not training. There is no training loop, no loss function, no optimizer, and no parameter updates. The entire forward pass is wrapped in `torch.no_grad()` which explicitly disables gradient computation. The code loads a pre-trained CLIP model (RN50), runs inference on the diabetic retinopathy dataset, computes similarity scores between image and text features, and reports classification metrics. Since there is no training infrastructure at all, the model cannot overfit a single or tiny batch to near-zero loss.",diabetic,0,makerlin,FAIL,0.95,0.95,"[/kaggle/repo/clip-test/clip-test.ipynb:1-44] - The notebook contains 6 cells. Cell 4 (main code block) shows: (1) loading CLIP RN50 model via `clip.load(""RN50"", device)`, (2) creating a DataLoader with BATCH_SIZE=8, (3) running inference inside `with torch.no_grad():` context manager, (4) computing image-text similarity via dot product and softmax, (5) reporting metrics via `metric.report()`. No `torch.optim`, no `.backward()`, no `optimizer.step()`, and no loss function (e.g., `nn.CrossEntropyLoss`) anywhere in the code. The `torch.no_grad()` context (line starting with `with torch.no_grad():`) explicitly prevents any gradient-based training.",results\kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,9,9
,Randomizing the labels results in accuracy dropping to be near a random guessing baseline (may not be 0.5 if the data is imbalanced) on a validation set.,"The test case requires that randomizing the labels results in accuracy dropping to near a random guessing baseline on a validation set. This is a standard sanity check to verify that a model is genuinely learning from label-image correspondence rather than just predicting the majority class. After thorough inspection of the notebook (`diabetic-retinopathy-aptos-dataset.ipynb`), I found zero evidence of any code that randomizes/shuffles labels independently from the images, then evaluates the model's accuracy on the validation set with those randomized labels. All label shuffling in the code (e.g., Cell 38: `x, y = shuffle(x, y, random_state=SEED)`) shuffles images and labels together, preserving the correspondence. The training (Cell 131) uses `train_dataset` and `valid_dataset` where labels are derived directly from `train['level']` and `valid['level']` without any randomization. The model is trained on correctly paired data and evaluated on correctly paired data. There is no code that tests accuracy with randomized labels to establish that the model is not just memorizing class priors.",diabetic,0,ruthranb,FAIL,0.95,0.95,"[/kaggle/repo/diabetic-retinopathy-aptos-dataset/diabetic-retinopathy-aptos-dataset.ipynb:38] - Cell 38 shows `x, y = shuffle(x, y, random_state=SEED)` which shuffles images and labels together, not independently. [/kaggle/repo/diabetic-retinopathy-aptos-dataset/diabetic-retinopathy-aptos-dataset.ipynb:119] - Labels are prepared directly from `train['level']` and `valid['level']` without any randomization. [/kaggle/repo/diabetic-retinopathy-aptos-dataset/diabetic-retinopathy-aptos-dataset.ipynb:125] - Training dataset uses `train_paths` paired with `train_labels` from the original data. [/kaggle/repo/diabetic-retinopathy-aptos-dataset/diabetic-retinopathy-aptos-dataset.ipynb:131] - Model training uses `train_dataset` and `valid_dataset` with correctly paired labels, no random label noise or permutation. No cell in the entire 133-cell notebook contains any code for label randomization, noise injection, or testing with randomized labels.",results\kaggle_diabetic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,15,7
