audited_outcome,test_prompt,reason,dataset,examples,repo_name,verdict,case_score,evidence_strength,evidence,result_file,row_index,property_index
,Randomizing the labels results in accuracy dropping to be near a random guessing baseline (may not be 0.5 if the data is imbalanced) on a validation set.,"The test case requires that randomizing labels results in accuracy dropping to near random guessing baseline on a validation set. This implies the notebook/code should implement a label randomization experiment: shuffle/randomize the target labels, train the model on randomized labels, and show that accuracy drops to near-random guessing. The notebook at /kaggle/repo/cp3501-prac6-task-1/cp3501-prac6-task-1.ipynb contains NO code that performs label randomization, permutation, or any form of noise injection on the dependent variable (Survived). The notebook only trains models on original labels and measures accuracy on those same labels. There is no validation that randomized labels cause accuracy to drop, which is the core requirement of this test.",titanic,0,astriazhu,FAIL,0.95,0.95,"[/kaggle/repo/cp3501-prac6-task-1/cp3501-prac6-task-1.ipynb:34] Defines t_dep = tensor(df.Survived) as the dependent variable without any randomization. [/kaggle/repo/cp3501-prac6-task-1/cp3501-prac6-task-1.ipynb:77] Splits into trn_dep and val_dep from original labels. [/kaggle/repo/cp3501-prac6-task-1/cp3501-prac6-task-1.ipynb:96] Defines acc() function that compares predictions against original val_dep. No code in the entire notebook (all 167 cells) shuffles, randomizes, permutes, or adds noise to the target labels.",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,4,7
,Training dataloader shuffles or training dataset is shuffled for training; val/test do not shuffle.,"The repository does NOT shuffle the training dataset for training. The `one_epoch` function (cell 80) computes loss over the entire `trn_indep` and `trn_dep` tensors directly via `calc_loss(coeffs, trn_indep, trn_dep)` with no shuffling mechanism. The `train_model` function (cell 83) loops over epochs calling `one_epoch`, but the training data tensors are used in their fixed order every epoch — there is no `shuffle=True`, no `torch.randperm`, no random reordering, and no `DataLoader` with shuffle. While `RandomSplitter(seed=42)` randomly splits the data into train/val sets, this only affects which rows go into each split, not the order within splits. The val/test sets correctly do not shuffle (they are used once for evaluation), which is the correct behavior. The property ""training dataloader shuffles or training dataset is shuffled for training"" is violated.",titanic,0,astriazhu,FAIL,0.95,0.95,"[/kaggle/repo/cp3501-prac6-task-1/cp3501-prac6-task-1.ipynb:80-80] `one_epoch` function uses `calc_loss(coeffs, trn_indep, trn_dep)` directly on the full training tensors without any shuffling; [/kaggle/repo/cp3501-prac6-task-1/cp3501-prac6-task-1.ipynb:83-87] `train_model` loops over epochs calling `one_epoch` with the same fixed `trn_indep` and `trn_dep` tensors each epoch; [/kaggle/repo/cp3501-prac6-task-1/cp3501-prac6-task-1.ipynb:72-77] `RandomSplitter` only randomly splits data into train/val sets, does not shuffle within sets; [/kaggle/repo/cp3501-prac6-task-1/cp3501-prac6-task-1.ipynb:34-36] Training tensors `t_indep` and `t_dep` are created directly from pandas DataFrame without any shuffling; no DataLoader, no shuffle parameter, no `torch.randperm` anywhere in the notebook.",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,4,11
,"Code does not use explicit loops or Python control flow when matrix operations could have been used to implement the exact same operation more efficiently. If this property is not satisfied, show the matrix operations which should replace the raw Python logic.","The repository contains explicit loops in code cells 83, 147, 156, 158, and 160, but none of them can be replaced by matrix operations to implement the exact same operation more efficiently. Cell 83 (training epoch loop) is fundamentally sequential as model state changes between epochs. Cells 147 and 160 iterate over individual tensors to apply element-wise operations (`.sub_()`, `.zero_()`) to tensors of different shapes, which cannot be combined into a single matrix operation. Cell 156 sets `requires_grad_()` flags on tensors, which is not a computation. Cell 158 implements a variable-depth neural network forward pass with conditional ReLU activation (`if i!=n-1`), which is inherently sequential and cannot be vectorized into a single matrix operation. The code correctly uses matrix multiplication (`@`) operator for actual matrix operations where appropriate (cells 130, 132, 145, 158), and the notebook itself demonstrates the transition from less efficient element-wise + sum patterns to proper matrix operations in cells 126-132.",titanic,0,astriazhu,FAIL,0.15,0.85,"The notebook at /kaggle/repo/cp3501-prac6-task-1/cp3501-prac6-task-1.ipynb contains 5 explicit for-loops across code cells:

1. Cell 83 (lines ~205-210): `for i in range(epochs): one_epoch(coeffs, lr=lr)` - Training loop where each epoch depends on updated model state from previous epoch; fundamentally sequential and not vectorizable.

2. Cell 147 (lines ~230-232): `for layer in coeffs: layer.sub_(layer.grad * lr); layer.grad.zero_()` - Iterates over tuple of 3 tensors with different shapes; `.sub_()` is element-wise operation, not matrix multiplication.

3. Cell 156 (lines ~248-253): `for l in layers+consts: l.requires_grad_()` - Sets boolean flag on tensor objects, not a computation that matrix operations could replace.

4. Cell 158 (lines ~256-263): `for i,l in enumerate(layers): res = res@l + consts[i]; if i!=n-1: res = F.relu(res)` - Variable-depth forward pass with conditional activation; the `if` control flow and sequential dependency between layers prevents vectorization into a single matrix operation.

5. Cell 160 (lines ~266-268): `for layer in layers+consts: layer.sub_(layer.grad * lr); layer.grad.zero_()` - Same as cell 147 for deep network; iterates over individual tensors.

The notebook correctly demonstrates proper matrix multiplication usage with the `@` operator in cells 130 (`val_indep@coeffs`), 132 (`torch.sigmoid(indeps@coeffs)`), 145 (`indeps@l1`, `res@l2`), and 158 (`res@l`). The author explicitly documents in cells 126-132 that element-wise multiply plus sum (`(val_indep*coeffs).sum(axis=1)`) can be replaced with matrix product (`val_indep@coeffs`) for better efficiency, showing awareness of matrix operations.",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,4,15
,Randomizing the labels results in accuracy dropping to be near a random guessing baseline (may not be 0.5 if the data is imbalanced) on a validation set.,"The test case requires that randomizing labels results in accuracy dropping to near a random guessing baseline on a validation set. This is a standard ML sanity check that verifies the model is learning from actual label patterns rather than just predicting a constant. The repository contains a single notebook (titanic-mlp-dropout.ipynb) that trains a Titanic MLP model with dropout on train/validation split data, but it does NOT contain any code that randomizes/shuffles the labels and verifies that accuracy drops to the random guessing baseline. The notebook only has a standard training loop with original labels and validation accuracy evaluation. There is no label randomization experiment, no noise-label test, and no comparison between normal and randomized-label accuracy. The code cells show: (1) loading train/test data, (2) preprocessing, (3) train/val split with train_test_split, (4) model definition (TitanicMLP with MLP architecture), (5) training loop with validation accuracy, (6) test set prediction and CSV submission. No cell contains np.random.permutation, np.random.shuffle of labels, or any label randomization logic. The notebook also has no executed outputs to show any such test was performed.",titanic,0,badavathnaveen,FAIL,0.85,0.9,[/kaggle/repo/titanic-mlp-dropout/titanic-mlp-dropout.ipynb: all cells 0-13 - the notebook contains 14 code cells that implement a standard Titanic MLP classifier with no label randomization test or comparison; no cell contains code for randomizing/shuffling labels; no output cells show any label-randomization experiment results; kernel-metadata.json confirms this is a Kaggle notebook for Titanic classification with no mention of label randomization],results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,5,7
,Accuracy should be deterministic (same value) when running the model evaluation multiple times without retraining.,"The notebook does not set any random seeds (no `torch.manual_seed()`, `np.random.seed()`, or similar) before model initialization or training. The training pipeline uses multiple sources of non-determinism: (1) PyTorch's default random weight initialization, (2) `shuffle=True` on the training DataLoader without a generator/seed, and (3) `nn.Dropout(p=0.5)` during training. Additionally, the notebook does not save and reload a trained model for separate evaluation - it always retrains when run. Therefore, running the full pipeline multiple times would produce different accuracy values, violating the determinism requirement.",titanic,0,badavathnaveen,FAIL,0.9,0.9,"[/kaggle/repo/titanic-mlp-dropout/titanic-mlp-dropout.ipynb:1-1] No random seed functions (torch.manual_seed, np.random.seed) are imported or called anywhere in the notebook. The notebook only imports libraries but never sets seeds.
[/kaggle/repo/titanic-mlp-dropout/titanic-mlp-dropout.ipynb:8-9] The training DataLoader uses `shuffle=True` without any `generator` parameter or seed: `train_dataloader = DataLoader(train_dataset, batch_size=batch_size, shuffle=True)`. This causes non-deterministic batch ordering during training.
[/kaggle/repo/titanic-mlp-dropout/titanic-mlp-dropout.ipynb:9-13] The model class uses dropout: `self.dropout1 = nn.Dropout(p=dropout_rate)` with `dropout_rate = 0.5`. Dropout is used during training (`model.train()` in the training loop), introducing randomness in which neurons are active, leading to different weight updates across runs.
[/kaggle/repo/titanic-mlp-dropout/titanic-mlp-dropout.ipynb:13-14] The model is instantiated without any weight initialization seeding: `model = TitanicMLP(input_size, hidden_size, output_size, dropout_rate)`. PyTorch's default weight initialization uses random sampling, producing different initial weights on each run.
[/kaggle/repo/titanic-mlp-dropout/titanic-mlp-dropout.ipynb:15-17] The training loop performs training followed by validation, computing accuracy: `accuracy = correct / total * 100.0`. Since the training is non-deterministic, this accuracy value will differ across runs.
[/kaggle/repo/titanic-mlp-dropout/titanic-mlp-dropout.ipynb:18-21] There is no model saving/loading mechanism - the notebook trains and evaluates in a single pass with no checkpointing, meaning each notebook run involves full retraining from scratch with random initialization.
[/kaggle/repo/titanic-mlp-dropout/titanic-mlp-dropout.ipynb:6-7] The only deterministic element is `train_test_split` with `random_state=42`, but this does not affect the training determinism since model weights and batch ordering remain random.",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,5,12
,"Code does not use explicit loops or Python control flow when matrix operations could have been used to implement the exact same operation more efficiently. If this property is not satisfied, show the matrix operations which should replace the raw Python logic.","The repository code uses explicit `for` loops that iterate over batched DataLoaders when the full tensors are already available in memory, allowing the same operations to be performed with a single matrix forward pass. Specifically: (1) Cell 11 uses `for inputs in test_dataloader` with `predictions.extend()` to collect test predictions, but `X_test_tensor` is already a full tensor—this can be replaced with `model(X_test_tensor)` for a single efficient matrix forward pass producing identical results. (2) Cell 10 uses `for inputs, labels in val_dataloader` for validation, but `X_val_tensor` and `y_val_tensor` are already available—this can be replaced with a single forward pass that produces identical accuracy metrics. The outer epoch loop and mini-batch training loop are intentional design choices (sequential gradient descent), not inefficiencies that could be replaced by matrix operations.",titanic,0,badavathnaveen,FAIL,0.75,0.82,"[/kaggle/repo/titanic-mlp-dropout/titanic-mlp-dropout.ipynb:10 (Cell 10, lines 3-29) — contains `for epoch in range(epochs):`, `for X_batch, y_batch in train_dataloader:`, and `for inputs, labels in val_dataloader:` loops; [/kaggle/repo/titanic-mlp-dropout/titanic-mlp-dropout.ipynb:11 (Cell 11, lines 1-14) — contains `for inputs in test_dataloader:` loop with `predictions.extend(predicted.numpy())` accumulation; [/kaggle/repo/titanic-mlp-dropout/titanic-mlp-dropout.ipynb:5 (Cell 5, lines 9-12) — confirms `X_train_tensor`, `y_train_tensor`, `X_val_tensor`, `y_val_tensor` are all created as full tensors, making matrix operations possible instead of batch iteration; [/evidence/artifacts/analysis.md:1-95 — comprehensive analysis of which loops can and cannot be replaced by matrix operations]",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,5,15
,Training dataloader shuffles or training dataset is shuffled for training; val/test do not shuffle.,"The repository contains a neural net training notebook that does NOT shuffle the training dataset and does NOT use a DataLoader. The training loop uses full-batch gradient descent without any shuffling mechanism. Specifically: (1) No DataLoader is used anywhere in the code - the entire training dataset is loaded into tensors and used directly. (2) The training loop in `one_epoch()` and `train_model()` computes loss over the entire training set at once (`loss = calc_loss(coeffs, trn_indep, trn_dep)`) without any per-epoch or per-batch shuffling. (3) `RandomSplitter(seed=42)` is used to split data into train/validation sets by selecting random indices, but the training data is used in the fixed order of those indices across all epochs - there is no reshuffling within the training loop. (4) The validation set correctly does not shuffle (used in order via `val_split`), but the first condition of the property - that the training dataset or dataloader shuffles - is not satisfied.",titanic,0,banyarsawthit,FAIL,0.9,0.85,"- [/kaggle/repo/fastai-lesson-5-linear-model-and-neural-net/fastai-lesson-5-linear-model-and-neural-net.ipynb:72] - RandomSplitter used for train/val split: `from fastai.data.transforms import RandomSplitter; trn_split, val_split = RandomSplitter(seed=42)(df)`
- [/kaggle/repo/fastai-lesson-5-linear-model-and-neural-net/fastai-lesson-5-linear-model-and-neural-net.ipynb:77] - Training data selected by fixed indices: `trn_indep = t_indep[trn_split]; trn_dep = t_dep[trn_split]` and validation data: `val_indep = t_indep[val_split]; val_dep = t_dep[val_split]`
- [/kaggle/repo/fastai-lesson-5-linear-model-and-neural-net/fastai-lesson-5-linear-model-and-neural-net.ipynb:80-84] - Training loop uses full-batch gradient descent with no shuffling: `def one_epoch(coeffs, lr): loss = calc_loss(coeffs, trn_indep, trn_dep); ...` and `def train_model(epochs=30, lr=0.01): for i in range(epochs): one_epoch(coeffs, lr=lr)`
- [/kaggle/repo/fastai-lesson-5-linear-model-and-neural-net/fastai-lesson-5-linear-model-and-neural-net.ipynb:55] - Loss function definition: `def calc_loss(coeffs, indeps, deps): return torch.abs(calc_preds(coeffs, indeps)-deps).mean()` - computes mean over entire dataset at once
- No evidence of DataLoader, shuffle, randperm, or any shuffling mechanism was found in the entire notebook",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,6,11
,Training dataloader shuffles or training dataset is shuffled for training; val/test do not shuffle.,"The repository implements a from-scratch neural network without using PyTorch's DataLoader or any batching. The training loop in `one_epoch` (Cell 77) processes the entire training dataset (`trn_indep, trn_dep`) in its original order without any shuffling. There is no `torch.randperm`, no `shuffle()` call, and no `DataLoader` with `shuffle=True` anywhere in the notebook. The data splitting is done via `RandomSplitter(seed=42)` which randomly partitions the data into train/val sets, but once split, the training indices `trn_split` are used directly without reordering within the training loop. The property requires that the training dataset be shuffled for training, which is not the case here.",titanic,0,caseysolvberg,FAIL,0.95,0.95,"[/kaggle/repo/linear-model-and-neural-net-from-scratch/linear-model-and-neural-net-from-scratch.ipynb:72] Uses RandomSplitter(seed=42) to create trn_split and val_split indices from the dataframe; these indices are stored but never shuffled again.
[/kaggle/repo/linear-model-and-neural-net-from-scratch/linear-model-and-neural-net-from-scratch.ipynb:74] Applies split indices to tensors: `trn_indep,val_indep = t_indep[trn_split],t_indep[val_split]` - training data is used in the order of trn_split with no shuffling.
[/kaggle/repo/linear-model-and-neural-net-from-scratch/linear-model-and-neural-net-from-scratch.ipynb:77] The `one_epoch` function computes loss over the entire training set at once: `loss = calc_loss(coeffs, trn_indep, trn_dep)` with no shuffling, batching, or DataLoader.
[/kaggle/repo/linear-model-and-neural-net-from-scratch/linear-model-and-neural-net-from-scratch.ipynb:80] The `train_model` function loops over epochs calling `one_epoch` but does not shuffle the training data between or within epochs.
[/kaggle/repo/linear-model-and-neural-net-from-scratch/linear-model-and-neural-net-from-scratch.ipynb:93] The `acc` function evaluates on `val_indep` in its stored order without any shuffling.
[/kaggle/repo/linear-model-and-neural-net-from-scratch/linear-model-and-neural-net-from-scratch.ipynb:114] Test data processing uses `tst_indep` directly without any shuffling mechanism.",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,7,11
,The model can overfit a single (or tiny) batch to near-zero loss.,"The repository does not contain code that can overfit a single or tiny batch to near-zero loss. The `train_model` function (cells 84 and the deep learning equivalent) always trains on the entire training dataset (`trn_indep`, `trn_dep`) — there is no mini-batch mechanism or any way to pass a custom small batch to the training loop. The `one_epoch` function directly uses `calc_loss(coeffs, trn_indep, trn_dep)` which computes loss over all training samples. Additionally, the notebook's final remarks (cell 167) explicitly note that ""Doing gradient descent steps on smaller batches, rather than the whole dataset"" is a difference between this implementation and practical models, confirming that mini-batch training was intentionally not included. The model architectures (linear model with ~10 parameters, and neural network with ~321 parameters) are also not sufficiently overparameterized for the ~660-sample Titanic training set to overfit even the full batch, let alone a tiny subset.",titanic,0,davidhunter12,FAIL,0.9,0.85,"- [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand/cp3501-prac06-task01-linear-model-by-hand.ipynb:81] `one_epoch` function uses `calc_loss(coeffs, trn_indep, trn_dep)` - full batch only, no batch parameter
- [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand/cp3501-prac06-task01-linear-model-by-hand.ipynb:84] `train_model` function has no batch parameter, iterates epochs calling `one_epoch` which uses full training data
- [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand/cp3501-prac06-task01-linear-model-by-hand.ipynb:167] Final remarks note mini-batch training as a difference from this implementation
- [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand/cp3501-prac06-task01-linear-model-by-hand.ipynb:73-78] Data splitting into trn_indep/trn_dep but no further batch subdivision
- [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand/cp3501-prac06-task01-linear-model-by-hand.ipynb:56] Loss function uses `.mean()` over all samples
- [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand/cp3501-prac06-task01-linear-model-by-hand.ipynb:157-159] Deep learning model uses 10 hidden units, not overparameterized enough for overfitting",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,8,9
,"Training loss generally decreases during training and plateaus within the number of epochs used (if no loss is logged, then add logging to check this).","The test case requires that training loss is logged during training so that we can verify it generally decreases and plateaus within the number of epochs. The test explicitly states: ""if no loss is logged, then add logging to check this."" The repository's training loop (in `one_epoch` function at Cell 81) prints the loss value to stdout using `print(f""{loss:.3f}"", end=""; "")` but does NOT store or log the loss values in any persistent data structure (no list, no array, no file). The `train_model` function (Cell 84) runs the training loop but does not collect loss values. There is no `losses` list, `loss_history` variable, or any logging mechanism. Without logged loss values, it is impossible to verify that loss decreases during training and plateaus. The code fails the requirement because loss is not logged.",titanic,0,davidhunter12,FAIL,0.65,0.65,"[/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand/cp3501-prac06-task01-linear-model-by-hand.ipynb:81] - The `one_epoch` function only prints loss to stdout: `print(f""{loss:.3f}"", end=""; "")` but does not append/store it anywhere. [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand/cp3501-prac06-task01-linear-model-by-hand.ipynb:84] - The `train_model` function iterates over epochs but collects no loss data. No `losses` list, `loss_history`, or any logging mechanism exists in the codebase.",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,8,10
,Training dataloader shuffles or training dataset is shuffled for training; val/test do not shuffle.,"The repository's training code does NOT shuffle the training data. The `one_epoch` function (Cell 81, lines 81 of the notebook) computes loss over the entire training dataset `trn_indep` and `trn_dep` in a fixed order — there is no per-epoch shuffling, no `DataLoader` with `shuffle=True`, no `RandomSampler`, no `torch.randperm`, and no use of any shuffle mechanism whatsoever. The notebook explicitly states it builds everything ""from scratch"" without data loading frameworks. While the val/test sets are correctly not shuffled (they are used only for evaluation), the training data also fails the shuffle requirement.",titanic,0,davidhunter12,FAIL,0.95,0.95,"[/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand/cp3501-prac06-task01-linear-model-by-hand.ipynb:81-84] - The `one_epoch` function computes loss on the full `trn_indep` and `trn_dep` tensors without any shuffling: `loss = calc_loss(coeffs, trn_indep, trn_dep)`. The `train_model` function iterates through epochs calling `one_epoch` repeatedly with the same fixed data order. [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand/cp3501-prac06-task01-linear-model-by-hand.ipynb:73] - Data is split using `RandomSplitter(seed=42)` which performs a one-time random split (not per-epoch shuffling). [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand/cp3501-prac06-task01-linear-model-by-hand.ipynb:1-2] - The notebook states it builds everything from scratch without ""any pre-built architecture, or optimizers, or data loading frameworks."" [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand/cp3501-prac06-task01-linear-model-by-hand.ipynb:97] - The `acc()` function evaluates on `val_indep`/`val_dep` without shuffling. [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand/cp3501-prac06-task01-linear-model-by-hand.ipynb:118-120] - The test set is used only for prediction without shuffling.",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,8,11
,"Data is loaded and preprocessed correctly (e.g., no all-black images, no text with weird or unexpected characters, tables look correct and feature values are reasonable).","The data loading and preprocessing in the notebook contains a clear, verifiable bug. In both the myDataset class (Cell 40, line 50) and myDataset_test class (Cell 41, line 48), the age banding code for the last bin is incomplete: `self.df.loc[ self.df['Age'] > 64, 'Age']` is a read-only selection that does NOT assign a value (missing `= 4`). This means passengers with Age > 64 retain their original unbinned integer ages instead of being assigned the expected band value of 4. This causes feature values to fall outside the expected range (0-4), directly violating the property that ""feature values are reasonable."" Additionally, the Fare feature is binned at 200 and 300, which is extremely aggressive for the Titanic dataset where the median fare is ~14.4 and mean is ~32.2, resulting in nearly all passengers having Fare = 0 — not reasonable feature engineering.",titanic,0,ddxclbri,FAIL,0.85,0.9,"[/kaggle/repo/notebook-titanic-nn-randomforest/notebook-titanic-nn-randomforest.ipynb:2795-2842] (Cell 40, myDataset class — line 50: `self.df.loc[ self.df['Age'] > 64, 'Age']` without assignment), [/kaggle/repo/notebook-titanic-nn-randomforest/notebook-titanic-nn-randomforest.ipynb:3020-3065] (Cell 41, myDataset_test class — line 48: same missing assignment for age > 64 bin), [/kaggle/repo/notebook-titanic-nn-randomforest/notebook-titanic-nn-randomforest.ipynb:2765-2770] (Cell 40, lines 65-68: Fare binning at 200/300 which is unreasonably high for Titanic data).",results\kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0.jsonl,9,2
