examples,threshold,dataset,repo_name,source_repo_path,injected_repo_path,row_index,property_index,property_id,ground_truth_label,prediction,qwen_correctness,error_type,case_score,property,ground_truth_violation_description,reason,evidence,result_file
0,0.83,titanic,davidhunter12,data\kaggle\kaggle-titanic\davidhunter12,synth-data\injected\repos\ml-bugs\000002_davidhunter12\cp3501-prac06-task01-linear-model-by-hand,2,4,kaggle_p4,1,0,wrong,FN,0.1,Any class-imbalance handling (weighted loss / sampler) applies only to training data.,"Injected for kaggle_p4. Injected data leakage in split, non-vectorized path-based feature loop, incorrect accuracy computation, shuffled val loader, nondeterministic accuracy via random permutation, preprocessing bug in LogFare, path-derived feature, stochastic noise applied to all splits, inconsistent device usage, faulty random-label sanity check, no-op overfit function, single-epoch training loop, and global class-imbalance weighting.","The notebook implements class-imbalance handling via a weighted loss function (`calc_loss` uses `sample_weights`). The `sample_weights` are defined from the full dataset in cell 49, but they are only used in the `calc_loss` function, which is called exclusively within `one_epoch` (cell 85) — the training loop. The validation accuracy is computed via the `acc` function (cell 102), which uses `calc_preds` directly without any weighted loss. There is no WeightedRandomSampler used, and the DataLoader objects (created in cell 82) are never actually used in the training loop. The `one_epoch` function uses full-tensor operations on `trn_indep` and `trn_dep` directly. Thus, the class-imbalance handl...","- [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:cell_49] Defines `class_weights` and `sample_weights` from the full dataset: `class_weights = torch.tensor([1.0, (t_dep==0).sum()/(t_dep==1).sum()])` and `sample_weights = torch.where(t_dep==1, class_weights[1], class_weights[0])` - [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:cell_59] Defines `calc_loss` using `sample_weights`: `def calc_loss(coeffs, indeps, deps): return (torch.abs(calc_preds(coeffs, indeps)-deps) * sample_weights[:len(deps)]).mean()` - [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:cell_85] `one_epoch` (the training function) calls `calc_loss(coeffs, trn_indep, trn_dep)` — the ...",results\synthetic\synthetic_kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,titanic,davidhunter12,data\kaggle\kaggle-titanic\davidhunter12,synth-data\injected\repos\ml-bugs\000002_davidhunter12\cp3501-prac06-task01-linear-model-by-hand,2,5,kaggle_p5,1,0,wrong,FN,0.15,No path/filename text is fed as a feature unless explicitly intended.,"Injected for kaggle_p5. Injected data leakage in split, non-vectorized path-based feature loop, incorrect accuracy computation, shuffled val loader, nondeterministic accuracy via random permutation, preprocessing bug in LogFare, path-derived feature, stochastic noise applied to all splits, inconsistent device usage, faulty random-label sanity check, no-op overfit function, single-epoch training loop, and global class-imbalance weighting.","The repository does contain code where a file system path (`path = Path('../input/titanic')`) is used to construct a feature (`NamePathLen`). Specifically, in Code Cell 33, the path is concatenated with each passenger name to create `NamePath`, and then its length becomes `NamePathLen`, which is included in the model's independent features. However, this is explicitly intended — the comment in the code says ""build a path-based feature using Python loops"", indicating deliberate feature engineering. The test criterion states ""No path/filename text is fed as a feature unless explicitly intended"", and since this usage is explicitly intended by the code author, the condition is satisfied. No evid...","[/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:4] Defines `path = Path('../input/titanic')` for reading data files (intended use). [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:33] Creates `df['NamePath'] = [str(path / n) for n in df['Name']]` and `df['NamePathLen'] = [len(p) for p in df['NamePath']]` with explicit comment ""build a path-based feature using Python loops"". [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:39] Includes `NamePathLen` in `indep_cols` which feeds into the model as a feature.",results\synthetic\synthetic_kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,titanic,davidhunter12,data\kaggle\kaggle-titanic\davidhunter12,synth-data\injected\repos\ml-bugs\000002_davidhunter12\cp3501-prac06-task01-linear-model-by-hand,2,13,kaggle_p13,1,0,wrong,FN,0.1,"Model and inputs are consistently moved to one device; no implicit CPU<->GPU transfers; dtype policy (e.g., fp32/bf16) is applied consistently.","Injected for kaggle_p13. Injected data leakage in split, non-vectorized path-based feature loop, incorrect accuracy computation, shuffled val loader, nondeterministic accuracy via random permutation, preprocessing bug in LogFare, path-derived feature, stochastic noise applied to all splits, inconsistent device usage, faulty random-label sanity check, no-op overfit function, single-epoch training loop, and global class-imbalance weighting.","The repository consistently handles device placement and dtype policy. All model parameters (coefficients, layers) are created via torch.rand() which defaults to float32 on CPU. Input tensors (t_indep) are explicitly created with dtype=torch.float (float32). A device variable is explicitly set to CPU in Cell 49 and tensors are moved there with .to(device). The only GPU-related code (Cell 86: coeffs.cuda()) is properly gated behind torch.cuda.is_available(), and since kernel-metadata.json explicitly sets enable_gpu: false, no GPU transfers can actually occur. All dtype usage is consistently float32. The t_dep labels tensor uses int64 (default), which is standard PyTorch practice and auto-prom...","[/kaggle/repo/kernel-metadata.json:9-10] (enable_gpu: false, enable_tpu: false), [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:Cell 49, lines 4-6] (device = torch.device('cpu'), t_indep.to(device), t_dep.to(device)), [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:Cell 39, line 3] (t_indep = tensor(..., dtype=torch.float)), [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:Cell 124, line 5] (tst_indep = tensor(..., dtype=torch.float)), [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:Cell 86, lines 3-4] (conditional cuda: if torch.cuda.is_available(): coeffs = coeffs.cuda()), [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:...",results\synthetic\synthetic_kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,titanic,davidhunter12,data\kaggle\kaggle-titanic\davidhunter12,synth-data\injected\repos\ml-bugs\000002_davidhunter12\cp3501-prac06-task01-linear-model-by-hand,2,14,kaggle_p15,1,0,wrong,FN,0.1,"Code does not use explicit loops or Python control flow when matrix operations could have been used to implement the exact same operation more efficiently. If this property is not satisfied, show the matrix operations which should replace the raw Python logic.","Injected for kaggle_p15. Injected data leakage in split, non-vectorized path-based feature loop, incorrect accuracy computation, shuffled val loader, nondeterministic accuracy via random permutation, preprocessing bug in LogFare, path-derived feature, stochastic noise applied to all splits, inconsistent device usage, faulty random-label sanity check, no-op overfit function, single-epoch training loop, and global class-imbalance weighting.","After thorough analysis of all code cells in the notebook, every explicit loop and control flow construct was evaluated for whether it could be replaced with matrix operations. All loops found fall into categories where matrix operations are not applicable: (1) Trivial range loops (Cells 88, 91) with range(1) and range(0) that just orchestrate training epochs, not process matrix data; (2) Loops over tensors of different shapes (Cells 154, 167) where weight update loops iterate over tuples/lists of tensors (e.g., a [n_in, 20] weight matrix, a [20, 1] weight matrix, and a scalar bias) that cannot be stacked into a single tensor for vectorized operation; (3) Sequential forward pass through laye...","[/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:Cells 84, 88, 91, 154, 163, 165, 167]",results\synthetic\synthetic_kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,titanic,mtajonera,data\kaggle\kaggle-titanic\mtajonera,synth-data\injected\repos\ml-bugs\000003_mtajonera\fastai-lesson-05-linear-model-and-neural-net,3,11,kaggle_p11,0,1,wrong,FP,0.95,Training dataloader shuffles or training dataset is shuffled for training; val/test do not shuffle.,,"The repository contains a Jupyter notebook that implements a neural network training loop ""from scratch"" without using any dataloader or batch training mechanism. There is no `DataLoader` (torch or fastai), no `DataBunch`/`DataLoaders`, no batching, and no shuffling of the training dataset within training epochs. The `RandomSplitter(seed=42)` is used only for creating a random train/validation split, not for shuffling within training. Training is done via full-batch gradient descent over the entire `trn_indep`/`trn_dep` tensors without any shuffling. The validation set is also not shuffled. Therefore, the requirement that ""training dataloader shuffles or training dataset is shuffled for trai...","[/kaggle/repo/fastai-lesson-05-linear-model-and-neural-net.ipynb:72] uses `RandomSplitter(seed=42)` only for splitting data into train/validation sets, not for shuffling. [/kaggle/repo/fastai-lesson-05-linear-model-and-neural-net.ipynb:77] shows `trn_indep = t_indep[trn_split]` and `val_indep = t_indep[val_split]` — data is indexed by split indices without any shuffling. [/kaggle/repo/fastai-lesson-05-linear-model-and-neural-net.ipynb:80-83] defines `one_epoch` which computes loss over the full `trn_indep`/`trn_dep` tensors without shuffling, and `train_model` iterates epochs without any data reordering. No `DataLoader`, `shuffle`, or batching mechanism exists anywhere in the notebook.",results\synthetic\synthetic_kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,titanic,davidhunter12,data\kaggle\kaggle-titanic\davidhunter12,synth-data\injected\repos\ml-bugs\000004_davidhunter12\cp3501-prac06-task01-linear-model-by-hand,4,7,kaggle_p7,0,1,wrong,FP,0.9,Randomizing the labels results in accuracy dropping to be near a random guessing baseline (may not be 0.5 if the data is imbalanced) on a validation set.,,"The test case requires that randomizing the labels results in accuracy dropping to near a random guessing baseline on a validation set. This is a model sanity check that verifies the model is actually learning from the labels rather than just memorizing or predicting the majority class. The repository contains a Kaggle notebook for building and training a linear model and neural network on the Titanic dataset. After thorough inspection of all cells in the notebook, there is no code that: (1) randomizes or shuffles the labels, (2) trains a model on randomized labels, or (3) compares accuracy between the original and randomized label settings. The only random elements in the notebook are: rand...","[/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:1-2000] - Full notebook inspection shows no label randomization code. The dependent variable `t_dep` (cell 36) and `val_dep` (cell 79) are used directly without any permutation or shuffling. The `acc` function (cell 98) evaluates accuracy using original labels. No cell performs `np.random.permutation`, `np.random.shuffle`, `torch.randperm`, or any label shuffling operation.",results\synthetic\synthetic_kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,titanic,davidhunter12,data\kaggle\kaggle-titanic\davidhunter12,synth-data\injected\repos\ml-bugs\000004_davidhunter12\cp3501-prac06-task01-linear-model-by-hand,4,11,kaggle_p11,0,1,wrong,FP,0.95,Training dataloader shuffles or training dataset is shuffled for training; val/test do not shuffle.,,"The test case requires that the training dataloader shuffles or the training dataset is shuffled for training, while val/test do not shuffle. This notebook implements training ""from scratch"" without using PyTorch's DataLoader or any shuffling mechanism. The training loop in `one_epoch()` computes loss over ALL training data (`trn_indep`, `trn_dep`) in their original order without any shuffling. The `RandomSplitter(seed=42)` is only used to randomly split data into training and validation sets, not to shuffle data within epochs. There is no `shuffle` parameter, no `DataLoader`, no `RandomSampler`, and no manual shuffling of training data at all. Val/test data is also not shuffled, satisfying ...","[/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:79] (data splitting with `trn_indep = t_indep[trn_split]` and `val_indep = t_indep[val_split]` — no shuffling), [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:82] (`one_epoch` function computes loss over all training data without shuffling: `loss = calc_loss(coeffs, trn_indep, trn_dep)`), [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:85] (`train_model` iterates over epochs calling `one_epoch` which uses full batch gradient descent without shuffling), [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:57] (`calc_loss` computes mean absolute error over all samples: `torch.abs(calc_preds(coef...",results\synthetic\synthetic_kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,titanic,davidhunter12,data\kaggle\kaggle-titanic\davidhunter12,synth-data\injected\repos\ml-bugs\000005_davidhunter12\cp3501-prac06-task01-linear-model-by-hand,5,1,kaggle_p1,1,0,wrong,FN,0.1,"If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended).","Injected for kaggle_p1. Added label leakage feature, non-vectorized normalization, stochastic augmentation on validation data, disabled parameter updates, forced single-epoch training, nondeterministic baseline accuracy evaluation, frozen hidden layer, dtype mismatch in coefficients, and added leak column to test data.","The repository contains model training code with multiple neural network implementations. The test requires that all model parameters are updated during training, with the exception of frozen layers that are explicitly intended. We found that the 2-layer neural network model (Cell 145) has an explicit `layer1.requires_grad_(False)` call, which intentionally freezes the first layer's parameters. This is an explicit, deliberate design choice written as `layer1.requires_grad_(False)` in the `init_coeffs` function. The remaining parameters (layer2 and const) are set with `requires_grad_()` and are updated during training. The deep learning model (Cell 158) sets `requires_grad_()` on all layers a...","[/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:145] - Cell 145 defines `init_coeffs(n_hidden=20)` with explicit `layer1.requires_grad_(False)` setting, showing intentional freezing of layer1 parameters. Lines also show `layer2.requires_grad_()` and `const.requires_grad_()` for the trainable parameters. [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:158] - Cell 158 defines the deep learning model's `init_coeffs()` with `for l in layers+consts: l.requires_grad_()` ensuring all parameters are trainable. [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:85] - Cell 85 defines `train_model` which calls `init_coeffs()` and runs training epochs via `one_epoc...",results\synthetic\synthetic_kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,titanic,davidhunter12,data\kaggle\kaggle-titanic\davidhunter12,synth-data\injected\repos\ml-bugs\000005_davidhunter12\cp3501-prac06-task01-linear-model-by-hand,5,6,kaggle_p6,0,1,wrong,FP,0.85,"Reported metrics use the correct split(s) and the exact definitions claimed (e.g., micro vs macro, top-k).",,"The notebook claims accuracy is ""the proportion of rows where we correctly predict survival"" (Cell 91, markdown) and shows a correct implementation using `results.float().mean()` where `results = val_dep.bool()==my_preds` and `my_preds = (preds>0.5)` (Cells 92-96). However, the reusable `acc(coeffs)` function defined in Cell 98 does not use predictions at all. It computes `(val_dep.bool()==base).float().mean()` where `base` is a mostly-constant boolean value derived from `val_dep.float().mean() > 0.5`, with a 10% chance of random flipping. The `coeffs` parameter is entirely unused. The function repeatedly called throughout the notebook (`acc(coeffs)` in Cells 109, 142, 154, 166) reports metr...","[/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:91] (markdown: claims accuracy = proportion of rows where we correctly predict survival), [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:92-96] (correct accuracy implementation using predictions), [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:98] (broken acc() function that ignores predictions), [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:92] (calc_preds called with val_indep), [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:94] (my_preds = preds>0.5 compared to val_dep)",results\synthetic\synthetic_kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,titanic,davidhunter12,data\kaggle\kaggle-titanic\davidhunter12,synth-data\injected\repos\ml-bugs\000005_davidhunter12\cp3501-prac06-task01-linear-model-by-hand,5,8,kaggle_p8,1,0,wrong,FN,0.0,"The model after the full training procedure outperforms a simple baseline (e.g., random or majority class) on an evaluation set.","Injected for kaggle_p8. Added label leakage feature, non-vectorized normalization, stochastic augmentation on validation data, disabled parameter updates, forced single-epoch training, nondeterministic baseline accuracy evaluation, frozen hidden layer, dtype mismatch in coefficients, and added leak column to test data.","/no_think Here is the test case and the repository to evaluate: Test: The model after the full training procedure outperforms a simple baseline (e.g., random or majority class) on an evaluation set. Repository: /kaggle/repo",,results\synthetic\synthetic_kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,titanic,davidhunter12,data\kaggle\kaggle-titanic\davidhunter12,synth-data\injected\repos\ml-bugs\000005_davidhunter12\cp3501-prac06-task01-linear-model-by-hand,5,11,kaggle_p11,0,1,wrong,FP,0.9,Training dataloader shuffles or training dataset is shuffled for training; val/test do not shuffle.,,"The repository does not shuffle the training dataset and does not use a DataLoader with shuffle enabled. The notebook implements a custom training loop that processes the entire training dataset in a single pass per epoch without any shuffling. Specifically: (1) No `torch.utils.data.DataLoader` is used anywhere in the code. (2) Training data `trn_indep` and `trn_dep` are created from fixed index splits (`trn_split` from `RandomSplitter(seed=42)`) and are never shuffled. (3) The `one_epoch` function (cell 82) computes loss on all training data at once via `calc_loss(coeffs, trn_indep, trn_dep)` and performs a single gradient update — there is no batched iteration with shuffling. (4) The `trai...","[/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:74] RandomSplitter used to create fixed train/val splits with seed=42; [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:79] Training and validation data assigned via direct indexing with trn_split and val_split indices, no shuffle applied; [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:82] one_epoch function computes loss on entire trn_indep/trn_dep in one pass without any shuffling; [/kaggle/repo/cp3501-prac06-task01-linear-model-by-hand.ipynb:85] train_model function loops over epochs calling one_epoch with no random permutation or shuffling mechanism; no DataLoader or shuffle-related code exists anyw...",results\synthetic\synthetic_kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,titanic,davidhunter12,data\kaggle\kaggle-titanic\davidhunter12,synth-data\injected\repos\ml-bugs\000005_davidhunter12\cp3501-prac06-task01-linear-model-by-hand,5,12,kaggle_p12,1,0,wrong,FN,0.0,Accuracy should be deterministic (same value) when running the model evaluation multiple times without retraining.,"Injected for kaggle_p12. Added label leakage feature, non-vectorized normalization, stochastic augmentation on validation data, disabled parameter updates, forced single-epoch training, nondeterministic baseline accuracy evaluation, frozen hidden layer, dtype mismatch in coefficients, and added leak column to test data.",/no_think Here is the test case and the repository to evaluate: Test: Accuracy should be deterministic (same value) when running the model evaluation multiple times without retraining. Repository: /kaggle/repo,,results\synthetic\synthetic_kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,titanic,mtajonera,data\kaggle\kaggle-titanic\mtajonera,synth-data\injected\repos\ml-bugs\000006_mtajonera\fastai-lesson-05-linear-model-and-neural-net,6,1,kaggle_p1,1,0,wrong,FN,0.15,"If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended).","fastai-lesson-05-linear-model-and-neural-net/fastai-lesson-05-linear-model-and-neural-net.ipynb: p1: update_coeffs skips coeffs[0], freezing a parameter (cell 79).","The repository contains model training code with custom gradient descent implementations. All model parameters are created with `requires_grad=True` (the default for optimization in PyTorch). There are no instances of `.requires_grad_(False)` being called during training to freeze parameters. The only occurrence of `requires_grad_(False)` is in a display function (`show_coeffs()` at cell 87) which is called after training, not during it. While the `update_coeffs` function at cell 79 skips the first coefficient (bias term) in gradient updates (`coeffs[1:]`), this parameter still has `requires_grad=True` and gradients are computed for it — the update function's indexing is a design choice in t...","[/kaggle/repo/fastai-lesson-05-linear-model-and-neural-net.ipynb:58 (cell 58) - `coeffs.requires_grad_()`], [/kaggle/repo/fastai-lesson-05-linear-model-and-neural-net.ipynb:81 (cell 81) - `init_coeffs()` function that creates parameters with `.requires_grad_()`], [/kaggle/repo/fastai-lesson-05-linear-model-and-neural-net.ipynb:134 (cell 134) - another `init_coeffs()` with `.requires_grad_()`], [/kaggle/repo/fastai-lesson-05-linear-model-and-neural-net.ipynb:143 (cell 143) - multi-layer `init_coeffs` with all layers having `.requires_grad_()`], [/kaggle/repo/fastai-lesson-05-linear-model-and-neural-net.ipynb:156 (cell 156) - multi-layer `init_coeffs` with all layers having `.requires_grad_()`...",results\synthetic\synthetic_kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,titanic,mtajonera,data\kaggle\kaggle-titanic\mtajonera,synth-data\injected\repos\ml-bugs\000006_mtajonera\fastai-lesson-05-linear-model-and-neural-net,6,2,kaggle_p2,1,0,wrong,FN,0.0,"Data is loaded and preprocessed correctly (e.g., no all-black images, no text with weird or unexpected characters, tables look correct and feature values are reasonable).","fastai-lesson-05-linear-model-and-neural-net/fastai-lesson-05-linear-model-and-neural-net.ipynb: p2: labels captured before shuffling df, causing misalignment (cell 34).","/no_think Here is the test case and the repository to evaluate: Test: Data is loaded and preprocessed correctly (e.g., no all-black images, no text with weird or unexpected characters, tables look correct and feature values are reasonable). Repository: /kaggle/repo",,results\synthetic\synthetic_kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,titanic,mtajonera,data\kaggle\kaggle-titanic\mtajonera,synth-data\injected\repos\ml-bugs\000006_mtajonera\fastai-lesson-05-linear-model-and-neural-net,6,3,kaggle_p3,1,0,wrong,FN,0.0,Any data augmentation is only performed on the training dataset; val/test dataset use deterministic preprocessing.,fastai-lesson-05-linear-model-and-neural-net/fastai-lesson-05-linear-model-and-neural-net.ipynb: p3: random noise added to validation inputs (cell 77).,/no_think Here is the test case and the repository to evaluate: Test: Any data augmentation is only performed on the training dataset; val/test dataset use deterministic preprocessing. Repository: /kaggle/repo,,results\synthetic\synthetic_kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,titanic,mtajonera,data\kaggle\kaggle-titanic\mtajonera,synth-data\injected\repos\ml-bugs\000006_mtajonera\fastai-lesson-05-linear-model-and-neural-net,6,5,kaggle_p5,1,0,wrong,FN,0.05,No path/filename text is fed as a feature unless explicitly intended.,fastai-lesson-05-linear-model-and-neural-net/fastai-lesson-05-linear-model-and-neural-net.ipynb: p5: NameCode feature added from text (cell 30) and included in indep_cols (cell 36).,"The repository notebook does not feed any path or filename text as a model feature. The `path` variable is defined and used exclusively for file I/O operations (loading `train.csv` and `test.csv` from disk via `pd.read_csv`). No path strings or filename values appear in the feature set (`indep_cols`) that is fed into the model. The features are standard Titanic competition columns (Age, SibSp, Parch, LogFare, Sex, Pclass, Embarked, NameCode) all derived from data within the CSV files themselves, not from filesystem metadata.","[/kaggle/repo/fastai-lesson-05-linear-model-and-neural-net.ipynb:3] (path variable defined only for file I/O using Path('../input/titanic')); [/kaggle/repo/fastai-lesson-05-linear-model-and-neural-net.ipynb:8] (path used only in pd.read_csv for data loading); [/kaggle/repo/fastai-lesson-05-linear-model-and-neural-net.ipynb:12,113] (path used only for reading CSV files); [/kaggle/repo/fastai-lesson-05-linear-model-and-neural-net.ipynb:30] (feature engineering: get_dummies and NameCode from passenger names, not filenames); [/kaggle/repo/fastai-lesson-05-linear-model-and-neural-net.ipynb:36] (indep_cols definitively lists only ['Age', 'SibSp', 'Parch', 'LogFare', Sex/Pclass/Embarked dummies, 'N...",results\synthetic\synthetic_kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,titanic,mtajonera,data\kaggle\kaggle-titanic\mtajonera,synth-data\injected\repos\ml-bugs\000006_mtajonera\fastai-lesson-05-linear-model-and-neural-net,6,8,kaggle_p8,1,0,wrong,FN,0.0,"The model after the full training procedure outperforms a simple baseline (e.g., random or majority class) on an evaluation set.","fastai-lesson-05-linear-model-and-neural-net/fastai-lesson-05-linear-model-and-neural-net.ipynb: p8: baseline accuracy computed from true labels, giving perfect baseline (cell 96).","/no_think Here is the test case and the repository to evaluate: Test: The model after the full training procedure outperforms a simple baseline (e.g., random or majority class) on an evaluation set. Repository: /kaggle/repo",,results\synthetic\synthetic_kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,titanic,mtajonera,data\kaggle\kaggle-titanic\mtajonera,synth-data\injected\repos\ml-bugs\000006_mtajonera\fastai-lesson-05-linear-model-and-neural-net,6,12,kaggle_p12,1,0,wrong,FN,0.0,Accuracy should be deterministic (same value) when running the model evaluation multiple times without retraining.,"fastai-lesson-05-linear-model-and-neural-net/fastai-lesson-05-linear-model-and-neural-net.ipynb: p12: acc adds random noise, making evaluation nondeterministic (cell 96).",/no_think Here is the test case and the repository to evaluate: Test: Accuracy should be deterministic (same value) when running the model evaluation multiple times without retraining. Repository: /kaggle/repo,,results\synthetic\synthetic_kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,titanic,mtajonera,data\kaggle\kaggle-titanic\mtajonera,synth-data\injected\repos\ml-bugs\000006_mtajonera\fastai-lesson-05-linear-model-and-neural-net,6,14,kaggle_p15,1,0,wrong,FN,0.0,"Code does not use explicit loops or Python control flow when matrix operations could have been used to implement the exact same operation more efficiently. If this property is not satisfied, show the matrix operations which should replace the raw Python logic.",fastai-lesson-05-linear-model-and-neural-net/fastai-lesson-05-linear-model-and-neural-net.ipynb: p15: LogFare computed via list comprehension loop (cell 22).,"/no_think Here is the test case and the repository to evaluate: Test: Code does not use explicit loops or Python control flow when matrix operations could have been used to implement the exact same operation more efficiently. If this property is not satisfied, show the matrix operations which should replace the raw Python logic. Repository: /kaggle/repo",,results\synthetic\synthetic_kaggle_titanic_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
